4130.0	1083.1	1064.8	341.28	318.54
4140.0	1081.4	1063.0	341.19	318.52
4150.0	1079.7	1061.2	341.11	318.50
4160.0	1077.9	1059.3	341.03	318.49
4170.0	1076.2	1057.5	340.94	318.47
4180.0	1074.5	1055.7	340.86	318.45
4190.0	1072.7	1053.8	340.78	318.43
4200.0	1071.0	1052.0	340.69	318.42
4210.0	1069.2	1050.2	340.61	318.40
4220.0	1067.5	1048.4	340.53	318.38
4230.0	1065.8	1046.5	340.44	318.36
4240.0	1064.0	1044.7	340.36	318.35
4250.0	1062.3	1042.9	340.28	318.33
4260.0	1060.6	1041.0	340.19	318.31
4270.0	1058.8	1039.2	340.11	318.29
4280.0	1057.1	1037.4	340.03	318.28
4290.0	1055.3	1035.5	339.94	318.26
4300.0	1053.4	1033.6	339.85	318.24
4310.0	1051.5	1031.6	339.77	318.22
4320.0	1049.5	1029.7	339.68	318.20
4330.0	1047.6	1027.8	339.59	318.18
4340.0	1045.7	1025.9	339.51	318.16
4350.0	1043.8	1023.9	339.42	318.14
4360.0	1041.9	1022.0	339.33	318.12
4370.0	1040.0	1020.1	339.25	318.11
4380.0	1038.1	1018.2	339.16	318.09
4390.0	1036.2	1016.2	339.08	318.07
4400.0	1034.2	1014.3	338.99	318.05
4410.0	1032.3	1012.4	338.90	318.03
4420.0	1030.4	1010.5	338.82	318.01
4430.0	1028.5	1008.5	338.73	317.99
4440.0	1026.6	1006.6	338.64	317.97
4450.0	1024.7	1004.7	338.56	317.95
4460.0	1022.8	1002.8	338.47	317.93
4470.0	1020.9	1000.8	338.38	317.91
4480.0	1018.9	998.92	338.30	317.90
4490.0	1017.0	997.00	338.21	317.88
4500.0	1015.1	995.08	338.12	317.86
4510.0	1013.2	993.15	338.04	317.84
4520.0	1011.3	991.23	337.95	317.82
4530.0	1009.4	989.30	337.86	317.80
4540.0	1007.5	987.38	337.78	317.78
4550.0	1005.5	985.46	337.69	317.76
4560.0	1003.6	983.53	337.60	317.74
4570.0	1001.7	981.61	337.52	317.72
4580.0	999.81	979.69	337.43	317.70
4590.0	997.90	977.76	337.34	317.68
4600.0	995.99	975.84	337.26	317.67
4610.0	994.07	973.91	337.17	317.65
4620.0	992.16	971.99	337.08	317.63
4630.0	990.25	970.07	337.00	317.61
4640.0	988.34	968.14	336.91	317.59
4650.0	986.35	966.12	336.82	317.57
4660.0	984.23	963.99	336.73	317.55
4670.0	982.10	961.86	336.64	317.53
4680.0	979.98	959.73	336.55	317.50
4690.0	977.86	957.60	336.46	317.48
4700.0	975.73	955.47	336.36	317.46
4710.0	973.61	953.34	336.27	317.44
4720.0	971.48	951.21	336.18	317.42
4730.0	969.36	949.07	336.09	317.40
4740.0	967.24	946.94	336.00	317.38
4750.0	965.11	944.81	335.91	317.36
4760.0	962.99	942.68	335.81	317.33
4770.0	960.87	940.55	335.72	317.31
4780.0	958.74	938.42	335.63	317.29
4790.0	956.62	936.29	335.54	317.27
4800.0	954.49	934.16	335.45	317.25
4810.0	952.37	932.03	335.35	317.23
4820.0	950.25	929.90	335.26	317.21
4830.0	948.12	927.77	335.17	317.18
4840.0	946.00	925.64	335.08	317.16
4850.0	943.88	923.51	334.99	317.14
4860.0	941.75	921.38	334.90	317.12
4870.0	939.63	919.25	334.80	317.10
